Id;Project;MainFT;RelatedFT;Category
1285;MrLoNee-RadialFx;javafx.scene.layout.Region#;javafx.scene.Group#javafx.beans.value.ChangeListener#;FIELD_DECLARATION-FIELD_DECLARATION-
1286;MrLoNee-RadialFx;javafx.scene.Group#;javafx.scene.Group#javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-RETURN_TYPE-CLIENT_METHOD_DECLARATION-RETURN_TYPE-CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
1287;MrLoNee-RadialFx;javafx.scene.Group#;javafx.scene.Group#;FIELD_DECLARATION-
1288;MrLoNee-RadialFx;javafx.scene.Group#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1289;MrLoNee-RadialFx;javafx.scene.Group#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1290;MrLoNee-RadialFx;javafx.scene.Group#;javafx.event.EventHandler#;FIELD_DECLARATION-
1291;MrLoNee-RadialFx;javafx.scene.Group#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1292;MrLoNee-RadialFx;javafx.scene.Group#;javafx.event.EventHandler#;FIELD_DECLARATION-
1293;MrLoNee-RadialFx;javafx.scene.layout.Region#;javafx.beans.binding.StringBinding#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1294;MrLoNee-RadialFx;javafx.scene.layout.Region#;javafx.beans.binding.DoubleBinding#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1295;MrLoNee-RadialFx;javafx.scene.layout.Region#;javafx.scene.Group#javafx.beans.value.ChangeListener#;FIELD_DECLARATION-FIELD_DECLARATION-
1296;MrLoNee-RadialFx;javafx.event.EventHandler#;javafx.scene.Group#javafx.beans.value.ChangeListener#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1297;JCake-CoupGameProgram;javafx.scene.control.Button#;javafx.stage.Stage#;FIELD_DECLARATION-
1298;JCake-CoupGameProgram;javafx.application.Application#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1299;JCake-CoupGameProgram;javafx.application.Application#;javafx.stage.Stage#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1300;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.scene.control.Button#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-
1301;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1302;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.scene.layout.Pane#;FIELD_DECLARATION-
1303;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1304;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.stage.Stage#;FIELD_DECLARATION-
1305;JCake-CoupGameProgram;javafx.stage.Stage#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1306;JCake-CoupGameProgram;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1307;LiuPai-cnBetaReader;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1308;alexander-t-review_ui;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1309;pochemuto-vmk-s4-task2;javafx.fxml.Initializable#;javafx.animation.AnimationTimer#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1310;itollu-keyboard;javafx.application.Application#;javafx.scene.layout.VBox#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1311;philippone-EMGClassifier;javafx.application.Application#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1312;philippone-EMGClassifier;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1313;taylorthurlow-panda;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1314;taylorthurlow-panda;javafx.application.Application#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
1315;SeventhSon-CGFilters;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1316;SeventhSon-CGFilters;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1317;SeventhSon-CGFilters;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1318;SeventhSon-CGFilters;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1319;nielsmaneschijn-8bit;javafx.application.Application#;javafx.scene.layout.GridPane#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1320;nielsmaneschijn-8bit;javafx.application.Application#;javafx.scene.layout.GridPane#javafx.event.EventTarget#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1321;nielsmaneschijn-8bit;javafx.application.Application#;javafx.scene.layout.GridPane#javafx.event.EventTarget#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1322;nielsmaneschijn-8bit;javafx.scene.layout.GridPane#javafx.event.EventTarget#;javafx.scene.layout.GridPane#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1323;nielsmaneschijn-8bit;javafx.scene.layout.GridPane#javafx.event.EventTarget#;javafx.scene.layout.GridPane#javafx.event.EventTarget#;FIELD_DECLARATION-
1324;soonzsoonz-QuickFoot;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1325;prashker-KingsSGF;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1326;prashker-KingsSGF;javafx.scene.layout.AnchorPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1327;prashker-KingsSGF;javafx.scene.layout.AnchorPane#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1328;prashker-KingsSGF;javafx.scene.layout.Pane#javafx.fxml.Initializable#;javafx.scene.image.ImageView#;FIELD_DECLARATION-
1329;prashker-KingsSGF;javafx.scene.layout.Pane#;javafx.scene.image.ImageView#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1330;prashker-KingsSGF;javafx.scene.layout.Pane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1331;prashker-KingsSGF;javafx.scene.layout.AnchorPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1332;prashker-KingsSGF;javafx.scene.layout.AnchorPane#;javafx.scene.image.ImageView#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1333;prashker-KingsSGF;javafx.scene.layout.Pane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1334;prashker-KingsSGF;javafx.scene.image.ImageView#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1335;prashker-KingsSGF;javafx.scene.image.ImageView#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1336;prashker-KingsSGF;javafx.scene.layout.Pane#javafx.fxml.Initializable#;javafx.scene.image.ImageView#;FIELD_DECLARATION-
1337;prashker-KingsSGF;javafx.scene.layout.Pane#javafx.fxml.Initializable#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1338;prashker-KingsSGF;javafx.scene.layout.GridPane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1339;prashker-KingsSGF;javafx.scene.layout.AnchorPane#;javafx.scene.layout.Pane#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1340;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.Pane#;FIELD_DECLARATION-
1341;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.Pane#javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1342;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1343;prashker-KingsSGF;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1344;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.AnchorPane#;FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-FIELD_DECLARATION-
1345;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.Pane#;FIELD_DECLARATION-
1346;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.image.ImageView#;FIELD_DECLARATION-
1347;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.AnchorPane#;FIELD_DECLARATION-
1348;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1349;prashker-KingsSGF;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1350;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.Pane#;FIELD_DECLARATION-FIELD_DECLARATION-
1351;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.scene.layout.Pane#javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1352;prashker-KingsSGF;javafx.scene.layout.VBox#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1353;empollondefisica-PlanetGame;javafx.scene.Scene#;javafx.scene.Scene#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
1354;empollondefisica-PlanetGame;javafx.scene.Scene#;javafx.scene.Scene#;FIELD_DECLARATION-
1355;empollondefisica-PlanetGame;javafx.scene.Scene#;javafx.scene.layout.Pane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1356;empollondefisica-PlanetGame;javafx.scene.layout.Pane#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-
1357;empollondefisica-PlanetGame;javafx.scene.layout.Pane#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-
1358;empollondefisica-PlanetGame;javafx.event.EventHandler#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1359;empollondefisica-PlanetGame;javafx.scene.shape.Circle#;javafx.scene.layout.Pane#;FIELD_DECLARATION-
1360;empollondefisica-PlanetGame;javafx.scene.shape.Circle#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1361;empollondefisica-PlanetGame;javafx.scene.Scene#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1362;empollondefisica-PlanetGame;javafx.scene.Scene#;javafx.scene.Scene#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
1363;empollondefisica-PlanetGame;javafx.scene.shape.Circle#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1364;empollondefisica-PlanetGame;javafx.scene.shape.Circle#;javafx.scene.layout.Pane#;FIELD_DECLARATION-
1365;empollondefisica-PlanetGame;javafx.event.EventHandler#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1366;empollondefisica-PlanetGame;javafx.event.EventHandler#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1367;empollondefisica-PlanetGame;javafx.event.EventHandler#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1368;empollondefisica-PlanetGame;javafx.application.Application#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1369;empollondefisica-PlanetGame;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1370;empollondefisica-PlanetGame;javafx.application.Application#;javafx.scene.Scene#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1371;empollondefisica-PlanetGame;javafx.application.Application#;javafx.scene.layout.Pane#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1372;infufg-SADE;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1373;daprog-spring-javafx-sampleapp;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1374;daprog-spring-javafx-sampleapp;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1375;Alittlemurkling-alarm-clock;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1376;Alittlemurkling-alarm-clock;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1377;Alittlemurkling-alarm-clock;javafx.scene.layout.Pane#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1378;tyduptyler13-AutoCAMS-Parser;javafx.event.EventHandler#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1379;tyduptyler13-AutoCAMS-Parser;javafx.event.EventHandler#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1380;tyduptyler13-AutoCAMS-Parser;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1381;tyduptyler13-AutoCAMS-Parser;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1382;tyduptyler13-AutoCAMS-Parser;javafx.application.Application#;javafx.concurrent.Task#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1383;JoshRobertson-BFSim;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1384;JoshRobertson-BFSim;javafx.application.Application#;javafx.scene.layout.StackPane#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1385;baodvu-MATH2605;javafx.fxml.Initializable#;javafx.application.Application#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1386;baodvu-MATH2605;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1387;baodvu-MATH2605;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1388;UrsKR-fxcalendar;javafx.scene.layout.StackPane#;javafx.scene.Group#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-FIELD_DECLARATION-
1389;UrsKR-fxcalendar;javafx.scene.Group#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1390;UrsKR-fxcalendar;javafx.scene.Group#;javafx.scene.layout.StackPane#;FIELD_DECLARATION-
1391;UrsKR-fxcalendar;javafx.scene.layout.HBox#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1392;UrsKR-fxcalendar;javafx.scene.layout.HBox#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1393;UrsKR-fxcalendar;javafx.scene.layout.HBox#;javafx.scene.control.TextField#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1394;UrsKR-fxcalendar;javafx.scene.layout.HBox#;javafx.collections.ListChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1395;UrsKR-fxcalendar;javafx.application.Application#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1396;UrsKR-fxcalendar;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1397;UrsKR-fxcalendar;javafx.application.Application#;javafx.scene.control.Label#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
1398;UrsKR-fxcalendar;javafx.application.Application#;javafx.scene.control.Label#;CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-CLIENT_METHOD_DECLARATION-INSTANTIATION-
1399;UrsKR-fxcalendar;javafx.scene.Group#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1400;UrsKR-fxcalendar;javafx.scene.Group#;javafx.beans.value.ChangeListener#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1401;UrsKR-fxcalendar;javafx.scene.Group#;javafx.scene.layout.StackPane#;FIELD_DECLARATION-
1402;indysvision-EatWorldEditor;javafx.event.EventHandler#;javafx.application.Application#;FIELD_DECLARATION-
1403;indysvision-EatWorldEditor;javafx.event.EventHandler#;javafx.application.Application#;FIELD_DECLARATION-
1404;indysvision-EatWorldEditor;javafx.event.EventHandler#;javafx.application.Application#;FIELD_DECLARATION-
1405;indysvision-EatWorldEditor;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1406;indysvision-EatWorldEditor;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1407;indysvision-EatWorldEditor;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1408;indysvision-EatWorldEditor;javafx.event.EventHandler#;javafx.application.Application#;FIELD_DECLARATION-
1409;beila-mdday;javafx.application.Application#;javafx.scene.shape.Circle#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1410;cosysoft-financialfx;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1411;cosysoft-financialfx;javafx.application.Application#;javafx.concurrent.Task#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1412;cosysoft-financialfx;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1413;SlyJack0-SpecBoard;javafx.event.EventHandler#;javafx.scene.layout.AnchorPane#;FIELD_DECLARATION-
1414;SlyJack0-SpecBoard;javafx.event.EventHandler#;javafx.scene.control.Tab#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1415;SlyJack0-SpecBoard;javafx.scene.layout.AnchorPane#;javafx.scene.control.ContextMenu#;CLIENT_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1416;SlyJack0-SpecBoard;javafx.event.EventHandler#;javafx.scene.layout.AnchorPane#;FIELD_DECLARATION-
1417;SlyJack0-SpecBoard;javafx.scene.control.Tab#;javafx.scene.layout.AnchorPane#;CLIENT_METHOD_DECLARATION-RETURN_TYPE-CLIENT_METHOD_DECLARATION-INSTANTIATION-
1418;SlyJack0-SpecBoard;javafx.fxml.Initializable#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1419;jalbertcruz-Documentation-manager;javafx.application.Application#;javafx.event.EventHandler#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1420;jalbertcruz-Documentation-manager;javafx.application.Application#;javafx.scene.control.TableCell#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1421;jalbertcruz-Documentation-manager;javafx.application.Application#;javafx.util.Callback#;CLIENT_METHOD_DECLARATION-INSTANTIATION-
1422;jalbertcruz-Documentation-manager;javafx.application.Application#;javafx.event.EventHandler#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1423;jalbertcruz-Documentation-manager;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-RETURN_TYPE-
1424;jalbertcruz-Documentation-manager;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-RETURN_TYPE-
1425;jalbertcruz-Documentation-manager;javafx.util.Callback#;javafx.scene.control.TableCell#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-OVERRIDING_METHOD_DECLARATION-RETURN_TYPE-
1426;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1427;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.fxml.Initializable#;CLIENT_METHOD_DECLARATION-PARAMETER_DECLARATION-FIELD_DECLARATION-
1428;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.collections.ListChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1429;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.scene.layout.HBox#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-FIELD_DECLARATION-
1430;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.beans.value.ChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
1431;v1ct04-lagbackup;javafx.fxml.Initializable#;javafx.collections.ListChangeListener#;OVERRIDING_METHOD_DECLARATION-INSTANTIATION-
